id,id_club,id_machine
9886,871,32
9887,435,80
9888,19,49
9889,607,25
9890,654,14
9891,814,24
9892,682,3
9893,128,84
9894,424,19
9895,824,57
9896,383,16
9897,733,3
9898,495,91
9899,649,55
9900,177,7
9901,101,47
9902,105,62
9903,617,49
9904,353,6
9905,890,13
9906,433,61
9907,540,14
9908,819,57
9909,566,1
9910,122,23
9911,881,6
9912,445,56
9913,771,60
9914,617,21
9915,475,91
9916,714,27
9917,142,40
9918,718,17
9919,782,9
9920,290,13
9921,926,34
9922,841,18
9923,626,30
9924,73,34
9925,389,30
9926,620,13
9927,998,64
9928,683,55
9929,193,34
9930,982,98
9931,195,2
9932,799,2
9933,177,39
9934,320,11
9935,737,13
9936,687,37
9937,700,56
9938,103,83
9939,632,4
9940,888,31
9941,256,85
9942,613,71
9943,356,23
9944,761,21
9945,925,92
9946,194,100
9947,104,97
9948,848,41
9949,369,82
9950,982,19
9951,109,100
9952,775,86
9953,189,18
9954,728,14
9955,718,39
9956,897,91
9957,455,48
9958,384,41
9959,992,28
9960,352,6
9961,749,3
9962,987,93
9963,94,25
9964,364,99
9965,660,80
9966,56,19
9967,171,51
9968,25,63
9969,420,83
9970,769,48
9971,527,33
9972,531,73
9973,434,53
9974,86,76
9975,582,73
9976,781,86
9977,710,16
9978,232,37
9979,383,3
9980,59,18
9981,763,100
9982,418,5
9983,380,4
9984,1000,46
9985,751,75
9986,205,66
9987,367,73
9988,857,80
9989,166,94
9990,966,11
9991,331,49
9992,596,37
9993,636,44
9994,363,60
9995,301,91
9996,573,62
9997,3,75
9998,343,79
9999,226,2
10000,923,55
10001,464,32
10002,576,71
10003,193,27
10004,434,83
10005,305,53
10006,712,40
10007,774,98
10008,513,80
10009,48,70
10010,853,39
10011,889,55
10012,246,68
10013,836,46
10014,317,61
10015,894,85
10016,791,21
10017,400,19
10018,483,86
10019,641,23
10020,986,100
10021,164,36
10022,196,29
10023,788,17
10024,137,74
10025,276,26
10026,119,92
10027,99,18
10028,534,26
10029,69,72
10030,722,6
10031,141,40
10032,684,28
10033,799,82
10034,137,6
10035,397,42
10036,195,25
10037,600,52
10038,12,43
10039,784,42
10040,814,100
10041,588,62
10042,474,13
10043,813,77
10044,508,15
10045,107,68
10046,317,39
10047,283,5
10048,286,90
10049,376,14
10050,690,57
10051,655,30
10052,824,65
10053,119,25
10054,975,95
10055,805,29
10056,606,21
10057,542,26
10058,934,9
10059,710,26
10060,521,32
10061,575,50
10062,81,76
10063,439,90
10064,29,98
10065,927,9
10066,350,82
10067,375,51
10068,991,58
10069,71,92
10070,792,53
10071,344,95
10072,489,13
10073,561,44
10074,36,22
10075,674,67
10076,892,73
10077,597,45
10078,301,5
10079,411,80
10080,690,61
10081,360,56
10082,137,67
10083,274,60
10084,194,55
10085,940,45
10086,362,35
10087,364,43
10088,130,47
10089,518,35
10090,599,21
10091,779,99
10092,970,46
10093,511,70
10094,504,31
10095,998,51
10096,92,52
10097,543,88
10098,865,90
10099,295,31
10100,927,67
10101,467,64
10102,910,48
10103,554,79
10104,22,67
10105,279,91
10106,83,11
10107,686,39
10108,154,89
10109,15,8
10110,952,12
10111,670,55
10112,455,69
10113,418,78
10114,812,17
10115,393,5
10116,492,31
10117,122,59
10118,86,77
10119,801,53
10120,561,89
10121,840,24
10122,189,21
10123,220,37
10124,356,46
10125,870,18
10126,356,50
10127,72,15
10128,672,92
10129,403,100
10130,711,34
10131,595,66
10132,337,48
10133,573,53
10134,493,5
10135,755,29
10136,974,15
10137,991,79
10138,360,100
10139,370,56
10140,471,39
10141,628,96
10142,85,92
10143,101,46
10144,929,50
10145,56,12
10146,552,48
10147,869,35
10148,941,90
10149,393,93
10150,352,47
10151,658,21
10152,714,12
10153,824,94
10154,571,22
10155,336,25
10156,855,42
10157,722,86
10158,456,89
10159,332,38
10160,517,86
10161,547,9
10162,418,35
10163,844,64
10164,276,79
10165,369,10
10166,21,58
10167,848,8
10168,173,85
10169,796,30
10170,368,90
10171,24,66
10172,56,82
10173,223,18
10174,135,96
10175,958,42
10176,448,70
10177,49,91
10178,169,97
10179,990,52
10180,414,76
10181,111,39
10182,250,70
10183,147,71
10184,578,67
10185,464,79
10186,33,29
10187,463,90
10188,562,18
10189,456,22
10190,474,89
10191,277,9
10192,137,23
10193,831,4
10194,932,87
10195,820,47
10196,15,91
10197,968,48
10198,832,90
10199,405,4
10200,892,13
10201,499,61
10202,836,21
10203,857,90
10204,704,43
10205,953,83
10206,501,67
10207,500,8
10208,317,96
10209,296,70
10210,427,93
10211,515,75
10212,565,84
10213,359,57
10214,402,10
10215,227,81
10216,112,55
10217,868,60
10218,757,68
10219,886,11
10220,686,87
10221,161,27
10222,535,49
10223,355,35
10224,80,53
10225,852,47
10226,150,50
10227,232,24
10228,375,43
10229,282,58
10230,994,22
10231,497,1
10232,185,72
10233,385,76
10234,883,16
10235,732,51
10236,305,85
10237,266,95
10238,760,86
10239,907,46
10240,114,40
10241,865,21
10242,314,73
10243,69,6
10244,965,65
10245,478,1
10246,334,27
10247,675,7
10248,552,22
10249,569,71
10250,513,3
10251,545,15
10252,604,32
10253,869,52
10254,468,3
10255,230,94
10256,598,75
10257,737,49
10258,451,59
10259,627,6
10260,793,8
10261,258,10
10262,169,45
10263,320,39
10264,794,15
10265,384,20
10266,358,81
10267,864,96
10268,227,58
10269,371,96
10270,855,28
10271,591,63
10272,389,79
10273,318,93
10274,24,51
10275,328,86
10276,983,92
10277,471,96
10278,164,13
10279,223,58
10280,957,81
10281,848,30
10282,850,87
10283,344,26
10284,989,19
10285,889,95
10286,142,10
10287,658,23
10288,978,49
10289,951,56
10290,186,20
10291,4,37
10292,627,92
10293,196,12
10294,37,79
10295,966,78
10296,129,27
10297,868,44
10298,825,9
10299,525,18
10300,653,16
10301,188,78
10302,551,11
10303,162,46
10304,516,70
10305,100,28
10306,8,71
10307,340,60
10308,734,49
10309,557,52
10310,285,34
10311,413,8
10312,539,70
10313,929,95
10314,543,1
10315,919,57
10316,213,35
10317,99,49
10318,154,27
10319,491,43
10320,777,29
10321,156,77
10322,543,46
10323,81,65
10324,853,40
10325,742,17
10326,197,43
10327,374,61
10328,740,13
10329,795,12
10330,904,49
10331,372,30
10332,254,45
10333,845,75
10334,329,89
10335,231,64
10336,386,80
10337,558,90
10338,762,27
10339,514,24
10340,986,43
10341,225,95
10342,208,64
10343,7,76
10344,49,5
10345,674,4
10346,161,69
10347,489,39
10348,343,22
10349,87,71
10350,806,75
10351,562,84
10352,860,4
10353,408,87
10354,697,57
10355,567,3
10356,103,9
10357,721,4
10358,377,35
10359,655,39
10360,470,52
10361,55,21
10362,375,85
10363,147,59
10364,92,52
10365,233,41
10366,311,62
10367,790,24
10368,180,25
10369,557,3
10370,666,26
10371,208,49
10372,76,14
10373,339,67
10374,772,57
10375,250,3
10376,975,87
10377,334,74
10378,839,100
10379,78,79
10380,709,60
10381,97,53
10382,698,70
10383,367,36
10384,377,64
10385,437,11
10386,862,5
10387,361,78
10388,776,30
10389,786,35
10390,37,30
10391,940,23
10392,801,59
10393,861,15
10394,49,35
10395,351,29
10396,377,88
10397,440,95
10398,595,53
10399,390,66
10400,302,3
10401,601,28
10402,611,48
10403,562,44
10404,613,82
10405,243,85
10406,798,80
10407,321,100
10408,361,12
10409,595,67
10410,289,100
10411,866,9
10412,99,73
10413,507,97
10414,359,22
10415,718,25
10416,258,69
10417,938,74
10418,583,59
10419,48,34
10420,469,27
10421,63,10
10422,762,74
10423,311,42
10424,172,18
10425,776,9
10426,756,39
10427,274,5
10428,409,51
10429,453,96
10430,993,51
10431,369,8
10432,126,37
10433,69,23
10434,866,70
10435,557,11
10436,960,61
10437,282,17
10438,431,72
10439,552,5
10440,140,27
10441,327,98
10442,526,59
10443,98,77
10444,236,10
10445,943,61
10446,671,33
10447,449,85
10448,273,33
10449,934,94
10450,327,72
10451,746,3
10452,27,51
10453,95,5
10454,147,42
10455,946,3
10456,214,4
10457,598,100
10458,562,18
10459,906,78
10460,725,35
10461,805,66
10462,880,97
10463,638,28
10464,313,90
10465,646,86
10466,204,12
10467,600,47
10468,854,47
10469,824,14
10470,588,65
10471,140,76
10472,209,95
10473,771,81
10474,884,25
10475,97,77
10476,160,61
10477,882,8
10478,405,51
10479,945,57
10480,195,46
10481,992,97
10482,220,42
10483,806,50
10484,60,94
10485,840,53
10486,945,36
10487,742,44
10488,982,39
10489,207,23
10490,38,32
10491,920,51
10492,422,28
10493,984,58
10494,735,86
10495,353,45
10496,555,91
10497,199,100
10498,723,78
10499,441,86
10500,591,53
10501,330,51
10502,457,56
10503,828,7
10504,477,81
10505,915,70
10506,307,84
10507,191,14
10508,196,11
10509,933,28
10510,656,31
10511,990,63
10512,156,66
10513,858,70
10514,666,60
10515,862,53
10516,416,34
10517,662,67
10518,150,98
10519,982,24
10520,15,70
10521,270,36
10522,315,85
10523,156,39
10524,456,46
10525,583,36
10526,756,12
10527,675,91
10528,605,11
10529,664,44
10530,558,10
10531,271,72
10532,145,17
10533,816,50
10534,453,25
10535,37,83
10536,270,66
10537,243,78
10538,498,83
10539,128,42
10540,468,58
10541,862,70
10542,117,94
10543,839,96
10544,524,34
10545,239,17
10546,497,8
10547,473,49
10548,465,30
10549,815,68
10550,728,32
10551,646,33
10552,439,69
10553,176,26
10554,765,50
10555,865,27
10556,78,51
10557,404,37
10558,167,22
10559,708,91
10560,158,8
10561,767,8
10562,236,26
10563,712,74
10564,552,58
10565,132,58
10566,89,21
10567,914,4
10568,56,54
10569,303,9
10570,957,26
10571,760,29
10572,48,83
10573,236,30
10574,534,28
10575,275,21
10576,719,40
10577,648,57
10578,536,50
10579,660,45
10580,905,80
10581,265,6
10582,690,98
10583,265,93
10584,554,5
10585,72,20
10586,797,83
10587,721,62
10588,137,26
10589,606,15
10590,564,28
10591,851,96
10592,859,23
10593,819,64
10594,46,83
10595,69,57
10596,338,24
10597,644,20
10598,366,41
10599,454,45
10600,425,66
10601,386,80
10602,121,62
10603,354,28
10604,116,52
10605,716,33
10606,302,74
10607,137,49
10608,422,47
10609,743,100
10610,676,78
10611,817,23
10612,504,30
10613,333,16
10614,458,66
10615,18,9
10616,140,75
10617,189,23
10618,898,34
10619,384,30
10620,342,10
10621,71,58
10622,478,85
10623,272,27
10624,307,18
10625,460,29
10626,496,49
10627,990,18
10628,44,64
10629,400,63
10630,838,80
10631,449,8
10632,394,92
10633,440,41
10634,399,2
10635,930,94
10636,627,94
10637,131,27
10638,419,50
10639,186,79
10640,562,13
10641,696,26
10642,199,68
10643,956,12
10644,597,68
10645,183,12
10646,698,32
10647,967,62
10648,469,38
10649,230,29
10650,998,10
10651,566,46
10652,504,4
10653,933,94
10654,181,67
10655,627,11
10656,348,41
10657,184,22
10658,987,66
10659,839,73
10660,849,58
10661,262,68
10662,850,51
10663,734,2
10664,23,44
10665,628,59
10666,60,30
10667,223,96
10668,249,54
10669,403,69
10670,440,18
10671,999,42
10672,68,8
10673,995,18
10674,931,8
10675,255,5
10676,816,95
10677,126,6
10678,488,33
10679,482,58
10680,299,5
10681,316,57
10682,278,69
10683,508,66
10684,582,81
10685,737,61
10686,967,12
10687,588,86
10688,371,14
10689,722,67
10690,619,29
10691,248,25
10692,577,40
10693,758,55
10694,744,40
10695,349,98
10696,214,100
10697,434,18
10698,646,7
10699,361,78
10700,752,80
10701,810,83
10702,978,18
10703,298,70
10704,881,7
10705,948,56
10706,461,13
10707,710,10
10708,859,72
10709,801,90
10710,927,25
10711,824,46
10712,798,27
10713,48,5
10714,58,28
10715,909,1
10716,268,58
10717,127,3
10718,322,23
10719,761,7
10720,970,14
10721,970,91
10722,408,46
10723,888,36
10724,227,89
10725,888,99
10726,369,67
10727,213,74
10728,123,14
10729,302,34
10730,379,66
10731,307,19
10732,219,69
10733,662,90
10734,140,28
10735,481,26
10736,680,71
10737,141,93
10738,464,51
10739,780,77
10740,860,13
10741,104,89
10742,870,46
10743,267,45
10744,544,68
10745,958,48
10746,346,60
10747,224,65
10748,382,52
10749,740,38
10750,742,3
10751,541,6
10752,460,90
10753,986,65
10754,136,7
10755,572,35
10756,814,2
10757,799,28
10758,187,9
10759,830,23
10760,309,85
10761,246,96
10762,818,21
10763,244,93
10764,729,14
10765,551,48
10766,899,71
10767,189,75
10768,569,61
10769,944,31
10770,40,43
10771,932,98
10772,699,75
10773,491,50
10774,25,18
10775,473,58
10776,585,86
10777,342,32
10778,844,79
10779,772,95
10780,575,7
10781,162,78
10782,688,79
10783,307,34
10784,326,61
10785,670,52
10786,359,49
10787,439,95
10788,848,17
10789,29,35
10790,610,69
10791,41,14
10792,163,100
10793,53,54
10794,316,13
10795,200,98
10796,815,52
10797,753,32
10798,995,96
10799,584,94
10800,635,80
10801,28,21
10802,615,42
10803,248,100
10804,804,5
10805,824,78
10806,416,51
10807,114,67
10808,277,67
10809,601,82
10810,621,1
10811,807,21
10812,614,42
10813,836,48
10814,95,81
10815,123,77
10816,466,29
10817,616,56
10818,813,73
10819,599,39
10820,439,15
10821,58,35
10822,435,78
10823,147,48
10824,649,94
10825,451,40
10826,359,36
10827,362,74
10828,767,3
10829,566,59
10830,22,13
10831,508,10
10832,543,45
10833,219,77
10834,478,83
10835,694,16
10836,321,5
10837,999,59
10838,200,54
10839,435,6
10840,284,67
10841,138,23
10842,446,45
10843,767,80
10844,441,77
10845,675,20
10846,120,9
10847,479,57
10848,243,39
10849,604,28
10850,676,36
10851,422,22
10852,717,73
10853,634,82
10854,655,46
10855,867,67
10856,731,91
10857,132,37
10858,972,26
10859,878,72
10860,717,57
10861,920,30
10862,549,46
10863,973,68
10864,121,62
10865,51,81
10866,339,37
10867,576,82
10868,718,58
10869,602,42
10870,331,42
10871,279,53
10872,279,36
10873,110,82
10874,979,97
10875,651,23
10876,834,19
10877,916,95
10878,166,37
10879,984,44
10880,924,77
10881,97,91
10882,504,85
10883,236,5
10884,949,20
10885,935,46
10886,87,29
10887,502,6
10888,601,86
10889,239,23
10890,568,74
10891,952,48
10892,516,8
10893,55,19
10894,404,54
10895,537,29
10896,648,88
10897,70,19
10898,777,83
10899,316,86
10900,825,73
10901,880,64
10902,315,8
10903,240,52
10904,132,13
10905,84,46
10906,562,64
10907,441,85
10908,207,47
10909,15,14
10910,658,92
10911,404,53
10912,85,94
10913,301,27
10914,993,17
10915,316,52
10916,214,67
10917,643,99
10918,787,11
10919,508,5
10920,475,38
10921,185,14
10922,970,59
10923,204,34
10924,974,80
10925,911,18
10926,695,98
10927,631,73
10928,128,39
10929,494,14
10930,530,40
10931,61,97
10932,614,35
10933,203,6
10934,295,90
10935,677,35
10936,20,77
10937,514,66
10938,635,26
10939,385,36
10940,631,66
10941,619,34
10942,929,34
10943,671,1
10944,892,75
10945,849,64
10946,312,91
10947,488,68
10948,253,3
10949,271,96
10950,634,25
10951,706,53
10952,657,83
10953,365,95
10954,518,5
10955,534,78
10956,808,94
10957,93,71
10958,980,30
10959,788,53
10960,407,94
10961,797,24
10962,108,29
10963,31,97
10964,262,2
10965,309,20
10966,306,7
10967,753,55
10968,995,30
10969,298,62
10970,78,78
10971,661,100
10972,265,34
10973,268,15
10974,887,38
10975,613,98
10976,584,94
10977,222,70
10978,341,68
10979,174,100
10980,174,82
10981,544,58
10982,666,62
10983,961,1
10984,395,77
10985,496,50
10986,501,81
10987,94,75
10988,933,95
10989,593,53
10990,523,100
10991,372,34
10992,457,29
10993,565,52
10994,242,50
10995,103,11
10996,403,54
10997,69,74
10998,735,55
10999,967,89
11000,771,86
11001,87,46
11002,314,96
11003,753,99
11004,232,19
11005,459,19
11006,611,71
11007,651,20
11008,383,51
11009,86,26
11010,806,62
11011,594,80
11012,500,9
11013,319,26
11014,874,34
11015,162,81
11016,681,73
11017,318,63
11018,85,46
11019,954,4
11020,922,3
11021,268,75
11022,27,48
11023,911,39
11024,776,63
11025,568,70
11026,9,46
11027,236,55
11028,906,78
11029,977,95
11030,619,15
11031,442,8
11032,513,59
11033,84,41
11034,801,48
11035,746,75
11036,754,26
11037,391,78
11038,33,19
11039,122,87
11040,297,19
11041,396,72
11042,932,47
11043,89,33
11044,635,100
11045,559,10
11046,836,84
11047,820,24
11048,641,39
11049,786,42
11050,981,38
11051,95,16
11052,104,97
11053,101,53
11054,908,84
11055,186,19
11056,902,59
11057,220,52
11058,785,12
11059,535,41
11060,599,9
11061,326,64
11062,120,89
11063,557,24
11064,634,31
11065,26,65
11066,332,11
11067,402,65
11068,474,89
11069,876,56
11070,64,1
11071,395,83
11072,207,45
11073,908,63
11074,615,53
11075,710,58
11076,707,83
11077,843,13
11078,991,43
11079,186,1
11080,6,55
11081,742,33
11082,285,84
11083,74,75
11084,72,54
11085,766,6
11086,558,58
11087,413,32
11088,434,31
11089,335,18
11090,991,15
11091,194,48
11092,828,81
11093,439,28
11094,735,94
11095,52,20
11096,47,42
11097,436,51
11098,726,12
11099,648,99
11100,425,37
11101,407,6
11102,192,95
11103,234,89
11104,942,79
11105,903,22
11106,777,4
11107,896,25
11108,903,56
11109,965,88
11110,896,83
11111,56,100
11112,867,81
11113,770,76
11114,380,34
11115,341,39
11116,521,79
11117,730,1
11118,830,38
11119,429,88
11120,124,18
11121,114,2
11122,211,8
11123,489,91
11124,629,32
11125,530,82
11126,739,19
11127,227,69
11128,68,20
11129,679,99
11130,523,23
11131,305,3
11132,612,61
11133,178,60
11134,464,90
11135,233,34
11136,254,9
11137,928,89
11138,803,64
11139,395,99
11140,277,73
11141,172,30
11142,976,58
11143,386,37
11144,665,26
11145,862,20
11146,541,31
11147,56,64
11148,228,26
11149,934,74
11150,990,38
11151,719,52
11152,200,96
11153,898,84
11154,259,85
11155,976,98
11156,584,62
11157,312,47
11158,606,14
11159,429,85
11160,999,41
11161,687,99
11162,917,31
11163,803,86
11164,807,44
11165,32,17
11166,74,25
11167,369,91
11168,931,54
11169,869,63
11170,921,22
11171,132,68
11172,267,63
11173,619,55
11174,263,13
11175,714,3
11176,92,92
11177,560,98
11178,769,66
11179,551,82
11180,586,22
11181,138,42
11182,219,16
11183,100,11
11184,521,35
11185,726,29
11186,34,81
11187,727,16
11188,342,43
11189,573,38
11190,581,79
11191,996,9
11192,73,86
11193,625,32
11194,559,79
11195,440,36
11196,819,42
11197,517,53
11198,517,29
11199,403,48
11200,449,96
11201,47,3
11202,196,2
11203,737,39
11204,544,26
11205,655,53
11206,644,90
11207,287,95
11208,390,18
11209,218,82
11210,329,61
11211,804,55
11212,496,8
11213,296,21
11214,995,100
11215,294,86
11216,773,62
11217,441,98
11218,927,26
11219,741,92
11220,544,87
11221,416,14
11222,854,44
11223,961,57
11224,736,79
11225,468,10
11226,40,96
11227,927,94
11228,298,59
11229,725,30
11230,966,25
11231,558,65
11232,147,71
11233,390,40
11234,800,57
11235,125,78
11236,442,53
11237,987,27
11238,129,1
11239,865,68
11240,844,45
11241,639,55
11242,31,29
11243,390,53
11244,589,18
11245,521,21
11246,475,93
11247,674,66
11248,244,47
11249,558,7
11250,801,73
11251,933,59
11252,774,85
11253,925,91
11254,82,55
11255,762,35
11256,312,77
11257,198,80
11258,877,31
11259,584,44
11260,94,88
11261,611,21
11262,471,9
11263,162,18
11264,235,33
11265,727,64
11266,311,78
11267,4,45
11268,280,66
11269,766,12
11270,36,83
11271,155,8
11272,870,19
11273,458,43
11274,455,5
11275,524,63
11276,987,59
11277,667,36
11278,47,58
11279,930,80
11280,595,61
11281,779,78
11282,422,2
11283,537,6
11284,175,21
11285,527,71
11286,230,99
11287,320,42
11288,345,5
11289,164,87
11290,559,90
11291,892,52
11292,314,8
11293,538,68
11294,739,26
11295,513,77
11296,92,77
11297,848,55
11298,141,28
11299,339,19
11300,617,5
11301,871,67
11302,805,58
11303,968,40
11304,499,31
11305,258,17
11306,312,82
11307,86,73
11308,181,55
11309,317,25
11310,732,21
11311,853,13
11312,817,96
11313,359,69
11314,445,65
11315,282,54
11316,939,50
11317,967,96
11318,96,11
11319,983,80
11320,97,80
11321,466,30
11322,84,2
11323,910,87
11324,309,48
11325,677,1
11326,417,99
11327,71,91
11328,547,63
11329,977,40
11330,625,33
11331,913,86
11332,28,37
11333,459,95
11334,728,35
11335,698,58
11336,536,15
11337,342,32
11338,76,39
11339,564,33
11340,903,82
11341,563,34
11342,176,87
11343,605,65
11344,181,75
11345,28,77
11346,193,49
11347,546,17
11348,609,30
11349,604,54
11350,615,31
11351,724,6
11352,503,26
11353,335,50
11354,333,21
11355,488,21
11356,239,44
11357,289,36
11358,262,23
11359,607,39
11360,730,54
11361,513,55
11362,36,52
11363,402,74
11364,322,17
11365,218,15
11366,848,36
11367,687,14
11368,127,83
11369,42,72
11370,121,13
11371,766,1
11372,1000,90
11373,919,17
11374,183,42
11375,304,15
11376,599,63
11377,199,51
11378,486,45
11379,435,40
11380,30,96
11381,355,23
11382,293,3
11383,820,60
11384,371,71
11385,982,77
11386,547,34
11387,504,66
11388,390,4
11389,940,39
11390,686,82
11391,565,86
11392,986,95
11393,786,46
11394,778,88
11395,124,62
11396,707,11
11397,806,24
11398,720,45
11399,51,22
11400,475,100
11401,167,70
11402,476,44
11403,781,58
11404,771,20
11405,606,86
11406,371,57
11407,986,61
11408,632,96
11409,38,64
11410,521,26
11411,118,50
11412,938,26
11413,418,51
11414,57,62
11415,860,2
11416,728,88
11417,111,56
11418,732,58
11419,884,54
11420,621,57
11421,600,96
11422,578,56
11423,759,50
11424,698,43
11425,386,58
11426,880,74
11427,75,39
11428,89,12
11429,586,35
11430,694,76
11431,188,65
11432,175,72
11433,869,62
11434,530,62
11435,271,45
11436,364,42
11437,348,86
11438,391,26
11439,740,37
11440,511,13
11441,580,18
11442,572,60
11443,745,98
11444,784,54
11445,382,44
11446,849,92
11447,38,9
11448,807,17
11449,899,70
11450,320,91
11451,971,92
11452,415,9
11453,533,72
11454,554,48
11455,975,6
11456,63,74
11457,214,86
11458,699,24
11459,848,59
11460,586,85
11461,106,20
11462,875,82
11463,323,37
11464,61,61
11465,562,33
11466,710,93
11467,129,27
11468,553,11
11469,511,59
11470,917,32
11471,711,88
11472,477,28
11473,145,4
11474,606,62
11475,787,99
11476,36,30
11477,38,13
11478,189,25
11479,548,89
11480,372,88
11481,734,40
11482,922,96
11483,530,35
11484,563,31
11485,969,38
11486,333,22
11487,940,6
11488,246,44
11489,230,20
11490,828,68
11491,255,59
11492,73,21
11493,214,11
11494,923,69
11495,824,49
11496,385,79
11497,933,46
11498,987,63
11499,7,67
11500,561,20
11501,735,30
11502,75,34
11503,109,50
11504,277,35
11505,165,73
11506,751,29
11507,426,49
11508,142,1
11509,698,54
11510,736,62
11511,432,61
11512,744,85
11513,603,16
11514,499,27
11515,847,89
11516,8,22
11517,314,25
11518,288,41
11519,121,78
11520,368,84
11521,102,11
11522,825,8
11523,352,79
11524,909,47
11525,282,5
11526,930,93
11527,764,38
11528,196,100
11529,141,53
11530,381,25
11531,620,96
11532,532,13
11533,48,23
11534,901,71
11535,84,69
11536,131,97
11537,826,64
11538,813,66
11539,410,92
11540,438,22
11541,386,49
11542,16,34
11543,905,27
11544,742,29
11545,692,70
11546,778,68
11547,67,2
11548,946,98
11549,35,50
11550,319,92
11551,240,22
11552,894,3
11553,828,85
11554,216,3
11555,738,64
11556,39,57
11557,650,45
11558,890,73
11559,318,39
11560,314,62
11561,280,95
11562,117,62
11563,918,63
11564,624,60
11565,735,91
11566,185,56
11567,789,47
11568,827,22
11569,939,93
11570,306,79
11571,202,25
11572,253,50
11573,660,21
11574,933,83
11575,455,45
11576,155,1
11577,814,68
11578,522,34
11579,748,95
11580,289,23
11581,793,42
11582,263,20
11583,469,70
11584,594,24
11585,71,85
11586,996,20
11587,112,56
11588,471,45
11589,470,41
11590,289,54
11591,310,73
11592,260,11
11593,967,18
11594,75,72
11595,158,90
11596,52,53
11597,837,23
11598,258,44
11599,113,79
11600,15,6
11601,160,100
11602,103,2
11603,823,40
11604,977,37
11605,16,15
11606,763,15
11607,618,84
11608,644,1
11609,777,34
11610,934,48
11611,145,83
11612,746,59
11613,325,52
11614,929,61
11615,176,33
11616,256,56
11617,296,22
11618,541,78
11619,984,3
11620,226,68
11621,948,29
11622,393,56
11623,685,7
11624,273,28
11625,613,11
11626,546,5
11627,898,37
11628,13,63
11629,601,41
11630,551,22
11631,411,85
11632,510,62
11633,178,61
11634,248,49
11635,203,91
11636,206,34
11637,164,19
11638,883,62
11639,356,72
11640,666,36
11641,403,18
11642,561,40
11643,922,14
11644,434,20
11645,532,96
11646,518,65
11647,435,32
11648,861,12
11649,156,63
11650,135,95
11651,110,36
11652,175,47
11653,647,11
11654,546,28
11655,903,3
11656,533,15
11657,423,94
11658,120,26
11659,514,12
11660,882,82
11661,319,97
11662,23,35
11663,891,36
11664,446,85
11665,896,8
11666,398,68
11667,804,74
11668,619,33
11669,658,49
11670,484,87
11671,851,87
11672,368,10
11673,776,72
11674,166,38
11675,581,78
11676,730,9
11677,190,56
11678,448,60
11679,689,19
11680,771,95
11681,714,40
11682,807,77
11683,197,4
11684,520,88
11685,352,100
11686,743,19
11687,792,30
11688,279,10
11689,318,75
11690,168,66
11691,667,19
11692,387,27
11693,218,78
11694,558,27
11695,725,46
11696,99,3
11697,82,99
11698,715,49
11699,65,32
11700,83,24
11701,427,29
11702,769,54
11703,638,35
11704,91,63
11705,928,85
11706,136,6
11707,536,78
11708,427,64
11709,469,58
11710,35,30
11711,832,18
11712,764,86
11713,393,92
11714,575,34
11715,712,39
11716,65,77
11717,395,98
11718,721,41
11719,957,22
11720,379,96
11721,742,96
11722,273,2
11723,912,79
11724,240,32
11725,296,62
11726,803,39
11727,507,39
11728,160,7
11729,791,45
11730,202,46
11731,493,41
11732,387,38
11733,590,29
11734,1000,30
11735,350,37
11736,567,79
11737,661,83
11738,338,81
11739,381,73
11740,922,78
11741,140,16
11742,543,98
11743,488,2
11744,18,28
11745,985,15
11746,545,40
11747,436,70
11748,702,28
11749,835,19
11750,269,65
11751,941,58
11752,425,82
11753,12,46
11754,61,15
11755,903,11
11756,531,98
11757,676,50
11758,261,93
11759,880,67
11760,413,39
11761,434,78
11762,755,11
11763,421,85
11764,374,83
11765,222,18
11766,858,75
11767,445,65
11768,794,71
11769,445,71
11770,175,79
11771,1,68
11772,284,55
11773,742,8
11774,749,80
11775,591,93
11776,239,32
11777,71,2
11778,830,8
11779,335,47
11780,424,57
11781,720,63
11782,145,20
11783,611,65
11784,543,98
11785,950,94
11786,729,69
11787,558,56
11788,584,72
11789,624,35
11790,833,79
11791,638,85
11792,426,48
11793,261,54
11794,684,50
11795,524,74
11796,592,86
11797,257,95
11798,183,41
11799,214,46
11800,230,75
11801,162,70
11802,226,82
11803,385,4
11804,162,64
11805,482,53
11806,528,24
11807,913,92
11808,382,27
11809,600,32
11810,378,18
11811,270,83
11812,254,14
11813,109,19
11814,420,17
11815,395,71
11816,510,24
11817,658,73
11818,657,4
11819,525,45
11820,612,96
11821,840,33
11822,296,31
11823,113,55
11824,612,51
11825,782,72
11826,44,42
11827,765,11
11828,123,75
11829,962,60
11830,364,47
11831,137,13
11832,947,20
11833,923,31
11834,336,54
11835,236,26
11836,246,96
11837,199,22
11838,114,19
11839,623,52
11840,318,68
11841,342,8
11842,397,40
11843,499,37
11844,112,73
11845,591,12
11846,648,84
11847,938,31
11848,547,73
11849,451,55
11850,435,62
11851,728,33
11852,526,57
11853,789,99
11854,962,13
11855,416,60
11856,480,50
11857,998,98
11858,657,49
11859,727,2
11860,468,42
11861,134,81
11862,577,77
11863,692,12
11864,93,20
11865,98,39
11866,500,99
11867,700,19
11868,520,16
11869,76,21
11870,768,74
11871,58,88
11872,571,68
11873,61,5
11874,797,58
11875,114,39
11876,890,33
11877,90,73
11878,142,72
11879,494,89
11880,287,34
11881,640,31
11882,826,6
11883,792,84
